qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
2282,734,707,185,14,14,1:31.211,1:34.633,
2283,734,694,6,2,15,1:31.826,1:35.867,
2284,734,721,176,11,16,1:32.318,1:35.665,
2285,734,763,172,18,17,1:33.424,1:36.004,
2286,734,762,172,19,18,1:33.190,1:36.953,
2287,734,765,160,21,19,1:34.005,1:36.417,
2288,734,764,160,20,20,1:34.848,1:36.413,
2289,735,741,114,9,1,1:19.886,1:22.994,
2290,735,742,149,5,2,1:19.889,1:23.552,
2291,735,738,182,3,3,1:20.464,1:23.641,
2292,735,747,137,7,4,1:20.442,1:24.069,
2293,735,726,184,16,5,1:20.492,1:24.026,
2294,735,748,182,4,6,1:20.851,1:23.807,
2295,735,729,114,10,7,1:20.632,1:24.057,
2296,735,749,176,12,8,1:20.593,1:24.337,
2297,735,737,137,8,9,1:20.807,1:24.389,
2298,735,694,6,2,10,1:20.892,1:24.351,
2299,735,727,184,17,11,1:20.994,1:24.422,
2300,735,721,176,11,12,1:20.999,1:25.260,
2301,735,723,149,6,13,1:21.708,1:25.002,
2302,735,683,6,1,14,1:20.260,1:26.984,
2303,735,707,185,14,15,1:21.632,1:26.438,
2304,735,766,185,15,16,1:21.804,1:26.351,
2305,735,762,172,19,17,1:23.123,1:28.976,
2306,735,763,172,18,18,1:25.100,1:29.152,
2307,735,764,160,20,19,1:26.484,1:30.564,
2308,735,765,160,21,20,1:25.921,,
2309,736,741,114,9,1,1:14.819,1:16.602,
2310,736,747,137,7,2,1:15.042,1:16.626,
2311,736,742,149,5,3,1:14.811,1:16.880,
2312,736,727,184,17,4,1:14.870,1:17.047,
2313,736,726,184,16,5,1:14.795,1:17.200,
2314,736,723,149,6,6,1:15.601,1:17.229,
2315,736,743,114,10,7,1:15.902,1:17.570,
2316,736,683,6,1,8,1:15.398,1:18.153,
2317,736,707,185,14,9,1:15.795,1:18.373,
2318,736,749,176,12,10,1:15.863,1:18.361,
2319,736,766,185,15,11,1:16.288,1:19.014,
2320,736,721,176,11,12,1:16.794,1:19.686,
2321,736,762,172,19,13,1:18.557,1:20.711,
2322,736,763,172,18,14,1:19.040,1:20.903,
2323,736,765,160,21,15,1:19.563,1:21.578,
2324,736,764,160,20,16,1:20.306,1:22.453,
2325,736,737,137,8,17,1:15.038,,
2326,736,694,6,2,18,1:15.746,,
2327,737,741,114,9,1,1:13.644,1:16.681,
2328,737,742,149,5,2,1:14.125,1:16.281,
2329,737,747,137,7,3,1:14.584,1:17.072,
2330,737,723,149,6,4,1:14.783,1:17.317,
2331,737,726,184,16,5,1:15.189,1:17.401,
2332,737,737,137,8,6,1:15.128,1:17.755,
2333,737,707,185,14,7,1:15.329,1:18.538,
2334,737,683,6,1,8,1:16.186,1:18.550,
2335,737,721,176,11,9,1:15.921,1:19.015,
2336,737,694,6,2,10,1:16.142,1:18.841,
2337,737,749,176,12,11,1:16.218,1:18.902,
2338,737,766,185,15,12,1:16.817,1:20.335,
2339,737,764,160,20,13,1:18.574,1:22.236,
2340,737,765,160,21,14,1:19.229,1:22.977,
2341,737,763,172,18,15,1:19.408,1:23.670,
2342,737,743,114,10,16,1:14.858,,
2343,737,762,172,19,17,1:19.474,1:23.948,
2344,737,727,184,17,18,,,
2345,738,737,137,8,1,1:30.081,,
2346,738,741,114,9,2,1:30.197,,
2347,738,747,137,7,3,1:30.368,,
2348,738,726,184,16,4,1:30.700,,
2349,738,743,114,10,5,1:30.890,,
2350,738,742,149,5,6,1:31.056,,
2351,738,694,6,2,7,1:31.249,,
2352,738,727,184,17,8,1:31.392,,
2353,738,723,149,6,9,1:31.566,,
2354,738,683,6,1,10,1:31.585,,
2355,738,749,176,12,11,1:32.205,,
2356,738,707,185,14,12,1:32.553,,
2357,738,738,182,3,13,1:32.594,,
2358,738,766,185,15,14,1:32.642,,
2359,738,721,176,11,15,1:32.891,,
2360,738,748,182,4,16,1:32.926,,
2361,738,763,172,18,17,1:35.047,,
2362,738,764,160,20,18,1:35.954,,
2363,738,762,172,19,19,1:36.192,,
2364,738,765,160,21,20,1:36.239,,
2365,739,738,182,3,1,1:15.217,,
2366,739,683,6,1,2,1:15.475,,
2367,739,742,149,5,3,1:15.561,,
2368,739,723,149,6,4,1:15.577,,
2369,739,743,114,10,5,1:15.669,,
2370,739,748,182,4,6,1:15.729,,
2371,739,741,114,9,7,1:15.923,,
2372,739,721,176,11,8,1:16.116,,
2373,739,726,184,16,9,1:16.201,,
2374,739,727,184,17,10,1:16.362,,
2375,739,749,176,12,11,1:16.661,,
2376,739,707,185,14,12,1:16.890,,
2377,739,737,137,8,13,1:17.081,,
2378,739,747,137,7,14,1:17.749,,
2379,739,765,160,21,15,1:18.214,,
2380,739,758,185,15,16,1:18.249,,
2381,739,762,172,19,17,1:18.664,,
2382,739,763,172,18,18,1:19.034,,
2383,739,764,160,20,19,1:19.574,,
2384,739,694,6,2,20,,,
2385,740,726,184,16,1,1:10.625,,
2386,740,741,114,9,2,1:10.694,,
2387,740,738,182,3,3,1:11.277,,
2388,740,723,149,6,4,1:11.290,,
2389,740,683,6,1,5,1:11.369,,
2390,740,742,149,5,6,1:11.380,,
2391,740,694,6,2,7,1:11.431,,
2392,740,748,182,4,8,1:11.497,,
2393,740,747,137,7,9,1:11.527,,
2394,740,749,176,12,10,1:11.555,,
2395,740,743,114,10,11,1:11.681,,
2396,740,721,176,11,12,1:11.691,,
2397,740,734,184,17,13,1:11.754,,
2398,740,758,185,15,14,1:12.132,,
2399,740,737,137,8,15,1:12.430,,
2400,740,707,185,14,16,1:12.682,,
2401,740,763,172,18,17,1:13.462,,
2402,740,765,160,21,18,1:13.632,,
2403,740,762,172,19,19,1:13.776,,
2404,740,764,160,20,20,1:14.494,,
2405,741,742,149,5,1,1:14.412,,
2406,741,726,184,16,2,1:14.521,,
2407,741,741,114,9,3,1:14.559,,
2408,741,683,6,1,4,1:14.572,,
2409,741,748,182,4,5,1:14.655,,
2410,741,694,6,2,6,1:14.832,,
2411,741,723,149,6,7,1:14.887,,
2412,741,738,182,3,8,1:15.051,,
2413,741,743,114,10,9,1:15.406,,
2414,741,749,176,12,10,1:15.566,,
2415,741,721,176,11,11,1:15.699,,
2416,741,727,184,17,12,1:15.771,,
2417,741,747,137,7,13,1:15.885,,
2418,741,737,137,8,14,1:16.207,,
2419,741,707,185,14,15,1:16.434,,
2420,741,758,185,15,16,1:16.547,,
2421,741,762,172,19,17,1:17.857,,
2422,741,764,160,20,18,1:17.960,,
2423,741,763,172,18,19,1:18.047,,
2424,741,765,160,21,20,1:18.335,,
2425,742,742,149,5,1,1:19.905,,
2426,742,741,114,9,2,1:19.932,,
2427,742,738,182,3,3,1:20.207,,
2428,742,743,114,10,4,1:20.382,,
2429,742,726,184,16,5,1:20.459,,
2430,742,694,6,2,6,1:20.906,,
2431,742,723,149,6,7,1:21.010,,
2432,742,748,182,4,8,1:21.114,,
2433,742,727,184,17,9,1:21.191,,
2434,742,683,6,1,10,1:21.275,,
2435,742,721,176,11,11,1:21.352,,
2436,742,747,137,7,12,1:21.997,,
2437,742,707,185,14,13,1:22.108,,
2438,742,737,137,8,14,1:22.117,,
2439,742,758,185,15,15,1:22.207,,
2440,742,749,176,12,16,1:22.495,,
2441,742,762,172,19,17,1:23.583,,
2442,742,765,160,21,18,1:24.576,,
2443,742,764,160,20,19,1:25.566,,
2444,742,763,172,18,20,,,
2445,743,741,114,9,1,1:14.320,,
2446,743,738,182,3,2,1:14.759,,
2447,743,742,149,5,3,1:14.904,,
2448,743,723,149,6,4,1:14.927,,
2449,743,683,6,1,5,1:15.006,,
2450,743,747,137,7,6,1:15.070,,
2451,743,737,137,8,7,1:15.403,,
2452,743,748,182,4,8,1:15.501,,
2453,743,726,184,16,9,1:15.532,,
2454,743,758,185,15,10,1:15.635,,
2455,743,707,185,14,11,1:15.679,,
2456,743,727,184,17,12,1:15.689,,
2457,743,749,176,12,13,1:16.009,,
2458,743,721,176,11,14,1:16.012,,
2459,743,694,6,2,15,1:16.230,,
2460,743,765,160,21,16,1:17.519,,
2461,743,767,160,20,17,1:18.313,,
2462,743,763,172,18,18,1:18.599,,
2463,743,743,114,10,19,,,
2464,743,762,172,19,20,,,
2465,744,683,6,1,1,1:19.882,,
2466,744,743,114,10,2,1:20.779,,
2467,744,726,184,16,3,1:20.839,,
2468,744,741,114,9,4,1:20.891,,
2469,744,727,184,17,5,1:20.964,,
2470,744,742,149,5,6,1:21.141,,
2471,744,694,6,2,7,1:21.158,,
2472,744,738,182,3,8,1:21.302,,
2473,744,723,149,6,9,1:21.333,,
2474,744,748,182,4,10,1:21.787,,
2475,744,758,185,15,11,1:21.937,,
2476,744,737,137,8,12,1:22.086,,
2477,744,707,185,14,13,1:22.279,,
2478,744,749,176,12,14,1:22.565,,
2479,744,721,176,11,15,1:22.866,,
2480,744,747,137,7,16,1:23.495,,
2481,744,765,160,21,17,1:24.443,,
2482,744,762,172,19,18,1:25.057,,
2483,744,767,160,20,19,1:25.484,,
2484,744,763,172,18,20,,,
2485,745,741,114,9,1,1:26.797,,
2486,745,723,149,6,2,1:27.039,,
2487,745,742,149,5,3,1:27.050,,
2488,745,743,114,10,4,1:27.352,,
2489,745,726,184,16,5,1:27.501,,
2490,745,737,137,8,6,1:27.929,,
2491,745,747,137,7,7,1:27.944,,
2492,745,749,176,12,8,1:28.419,,
2493,745,727,184,17,9,1:28.594,,
2494,745,758,185,15,10,1:28.963,,
2495,745,694,6,2,11,1:29.369,,
2496,745,707,185,14,12,1:29.764,,
2497,745,738,182,3,13,1:30.063,,
2498,745,748,182,4,14,1:30.175,,
2499,745,763,172,18,15,1:30.710,,
2500,745,765,160,21,16,1:32.186,,
2501,745,767,160,20,17,,,
2502,745,721,176,11,18,,,
2503,745,762,172,19,19,,,
2504,745,683,6,1,20,,,
2505,746,741,114,9,1,1:20.878,,
2506,746,743,114,10,2,1:21.054,,
2507,746,742,149,5,3,1:21.319,,
2508,746,738,182,3,4,1:21.369,,
2509,746,748,182,4,5,1:21.477,,
2510,746,726,184,16,6,1:21.640,,
2511,746,683,6,1,7,1:21.721,,
2512,746,694,6,2,8,1:21.962,,
2513,746,723,149,6,9,1:22.068,,
2514,746,727,184,17,10,1:22.266,,
2515,746,707,185,14,11,1:22.304,,
2516,746,721,176,11,12,1:22.356,,
2517,746,758,185,15,13,1:22.532,,
2518,746,747,137,7,14,1:22.560,,
2519,746,749,176,12,15,1:23.060,,
2520,746,752,137,8,16,1:23.291,,
2521,746,763,172,18,17,1:24.666,,
2522,746,767,160,20,18,1:24.904,,
2523,746,762,172,19,19,1:25.859,,
2524,746,765,160,21,20,1:26.964,,
2525,747,743,114,10,1,1:46.391,,
2526,747,741,114,9,2,1:46.440,,
2527,747,723,149,6,3,1:46.497,,
2528,747,726,184,16,4,1:46.596,,
2529,747,742,149,5,5,1:46.760,,
2530,747,727,184,17,6,1:47.401,,
2531,747,683,6,1,7,1:47.476,,
2532,747,749,176,12,8,1:47.867,,
2533,747,738,182,3,9,1:47.978,,
2534,747,747,137,7,10,1:48.071,,
2535,747,748,182,4,11,1:48.353,,
2536,747,707,185,14,12,1:48.508,,
2537,747,694,6,2,13,1:48.550,,
2538,747,721,176,11,14,1:48.889,,
2539,747,752,137,8,15,1:48.898,,
2540,747,758,185,15,16,1:48.994,,
2541,747,767,160,20,17,1:49.779,,
2542,747,765,160,21,18,1:49.842,,
2543,747,763,172,18,19,1:51.498,,
2544,747,762,172,19,20,1:51.675,,
2545,748,742,149,5,1,1:11.988,,
2546,748,743,114,10,2,1:12.145,,
2547,748,723,149,6,3,1:12.558,,
2548,748,738,182,3,4,1:12.696,,
2549,748,741,114,9,5,1:12.781,,
2550,748,758,185,15,6,1:12.889,,
2551,748,683,6,1,7,1:12.976,,
2552,748,726,184,16,8,1:13.041,,
2553,748,749,176,12,9,1:13.151,,
2554,748,694,6,2,10,1:13.183,,
2555,748,727,184,17,11,1:13.285,,
2556,748,721,176,11,12,1:13.372,,
2557,748,763,172,18,13,1:13.387,,
2558,748,747,137,7,14,1:13.538,,
2559,748,752,137,8,15,1:13.581,,
2560,748,707,185,14,16,1:13.844,,
2561,748,762,172,19,17,1:14.520,,
2562,748,765,160,21,18,1:14.763,,
2563,748,748,182,4,19,,,
2564,748,767,160,20,20,,,
2565,749,727,184,17,1,1:46.106,,
2566,749,738,182,3,2,1:46.141,,
2567,749,723,149,6,3,1:46.276,,
2568,749,758,185,15,4,1:46.464,,
2569,749,748,182,4,5,1:46.841,,
2570,749,707,185,14,6,1:46.892,,
2571,749,747,137,7,7,1:47.233,,
2572,749,721,176,11,8,1:47.440,,
2573,749,694,6,2,9,1:48.248,,
2574,749,749,176,12,10,1:48.278,,
2575,749,762,172,19,11,1:48.718,,
2576,749,752,137,8,12,1:48.898,,
2577,749,765,160,21,13,1:50.843,,
2578,749,683,6,1,14,1:52.676,,
2579,749,767,160,20,15,1:52.894,,
2580,749,742,149,5,16,1:54.667,,
2581,749,741,114,9,17,2:02.309,,
2582,749,743,114,10,18,,,
2583,749,726,184,16,19,,,
2584,749,763,172,18,20,,,
2585,750,742,149,5,1,1:34.080,,
2586,750,723,149,6,2,1:34.401,,
2587,750,741,114,9,3,1:34.488,,
2588,750,738,182,3,4,1:34.801,,
2589,750,743,114,10,5,1:35.188,,
2590,750,683,6,1,6,1:35.301,,
2591,750,707,185,14,7,1:35.428,,
2592,750,694,6,2,8,1:35.610,,
2593,750,727,184,17,9,1:35.723,,
2594,750,747,137,7,10,1:35.739,,
2595,750,749,176,12,11,1:35.898,,
2596,750,726,184,16,12,1:36.044,,
2597,750,752,137,8,13,1:36.445,,
2598,750,758,185,15,14,1:36.472,,
2599,750,762,172,19,15,1:36.707,,
2600,750,721,176,11,16,1:36.788,,
2601,750,748,182,4,17,1:37.083,,
2602,750,765,160,21,18,1:39.105,,
2603,750,763,172,18,19,1:39.233,,
2604,750,767,160,20,20,1:39.460,,
2605,751,683,6,5,1,1:33.310,1:32.025,1:31.431
2606,751,749,6,6,2,1:33.579,1:32.014,1:31.478
2607,751,738,95,12,3,1:32.603,1:32.025,1:31.549
2608,751,742,149,1,4,1:32.433,1:31.215,1:31.702
2609,751,743,114,4,5,1:33.233,1:31.487,1:32.164
2610,751,694,95,11,6,1:33.922,1:32.322,1:32.579
2611,751,747,137,9,7,1:33.454,1:32.309,1:33.006
2612,751,758,185,15,8,1:34.308,1:32.106,1:33.112
2613,751,723,149,2,9,1:32.934,1:31.831,1:33.496
2614,751,737,187,16,10,1:33.374,1:31.958,1:33.926
2615,751,721,187,17,11,1:33.882,1:32.456,
2616,751,768,137,10,12,1:32.945,1:32.620,
2617,751,707,185,14,13,1:33.678,1:32.850,
2618,751,726,184,8,14,1:33.987,1:33.066,
2619,751,766,186,20,15,1:34.439,1:33.416,
2620,751,769,186,21,16,1:33.995,1:34.606,
2621,751,727,184,7,17,1:34.702,,
2622,751,765,188,19,18,1:35.724,,
2623,751,763,188,18,19,1:35.900,,
2624,751,748,189,22,20,1:37.411,,
2625,751,770,189,23,21,1:40.270,,
2626,751,741,114,3,22,,,
2627,752,723,149,2,1,1:35.488,1:33.623,1:33.840
2628,752,738,95,12,2,1:35.023,1:33.527,1:33.986
2629,752,768,137,10,3,1:35.105,1:34.563,1:34.626
2630,752,683,6,5,4,1:35.810,1:34.574,1:34.668
2631,752,747,137,9,5,1:35.252,1:34.279,1:34.672
2632,752,743,114,4,6,1:34.536,1:34.568,1:34.916
2633,752,741,114,3,7,1:34.667,1:34.351,1:34.983
2634,752,742,149,1,8,1:35.514,1:33.997,1:35.747
2635,752,758,185,15,9,1:35.171,1:34.537,1:38.715
2636,752,727,184,7,10,1:35.214,1:34.586,
2637,752,707,185,14,11,1:34.839,1:34.614,
2638,752,694,95,11,12,1:35.526,1:34.683,
2639,752,726,184,8,13,1:35.517,1:34.702,
2640,752,721,187,17,14,1:35.391,1:34.752,
2641,752,737,187,16,15,1:35.588,1:34.783,
2642,752,749,6,6,16,1:35.091,,
2643,752,769,186,21,17,1:36.297,,
2644,752,766,186,20,18,1:36.581,,
2645,752,765,188,19,19,1:37.426,,
2646,752,763,188,18,20,1:37.819,,
2647,752,748,189,22,21,1:39.011,,
2648,752,770,189,23,22,1:40.720,,
2649,753,738,95,12,1,1:28.081,1:26.337,1:25.229
2650,753,723,149,2,2,1:27.765,1:26.196,1:25.635
2651,753,742,149,1,3,1:28.569,1:25.729,1:25.778
2652,753,741,114,3,4,1:27.193,1:26.161,1:25.822
2653,753,743,114,4,5,1:27.079,1:25.902,1:25.976
2654,753,727,184,7,6,1:28.007,1:26.596,1:26.612
2655,753,747,137,9,7,1:27.669,1:26.075,1:26.937
2656,753,737,187,16,8,1:27.796,1:26.014,1:27.579
2657,753,721,187,17,9,1:28.460,1:26.714,1:29.239
2658,753,726,184,8,10,1:27.748,1:26.327,
2659,753,683,6,5,11,1:28.228,1:26.718,
2660,753,707,185,14,12,1:28.408,1:27.023,
2661,753,766,186,20,13,1:28.999,1:27.219,
2662,753,758,185,15,14,1:28.757,1:27.591,
2663,753,768,137,10,15,1:28.351,1:29.422,
2664,753,749,6,6,16,1:28.868,,
2665,753,694,95,11,17,1:29.943,,
2666,753,765,188,19,18,1:30.226,,
2667,753,769,186,21,19,1:30.426,,
2668,753,763,188,18,20,1:30.709,,
2669,753,748,189,22,21,1:32.279,,
2670,753,770,189,23,22,1:36.164,,
2671,754,683,6,5,1,1:24.598,1:22.579,1:22.795
2672,754,738,95,12,2,1:24.480,1:23.749,1:22.988
2673,754,694,95,11,3,1:24.727,1:23.760,1:23.242
2674,754,749,6,6,4,1:24.884,1:23.595,1:23.702
2675,754,742,149,1,5,1:23.536,1:23.743,1:23.709
2676,754,727,184,7,6,1:24.370,1:23.565,1:23.772
2677,754,743,114,4,7,1:24.960,1:23.760,1:24.021
2678,754,741,114,3,8,1:24.259,1:23.190,1:24.158
2679,754,726,184,8,9,1:24.446,1:23.727,1:24.172
2680,754,747,137,9,10,1:24.992,1:23.718,1:24.795
2681,754,723,149,2,11,1:24.434,1:23.771,
2682,754,721,187,17,12,1:25.081,1:23.887,
2683,754,768,137,10,13,1:24.495,1:23.966,
2684,754,707,185,14,14,1:24.849,1:24.101,
2685,754,737,187,16,15,1:25.410,1:24.129,
2686,754,766,186,20,16,1:24.879,1:24.520,
2687,754,758,185,15,17,1:25.410,,
2688,754,769,186,21,18,1:25.437,,
2689,754,763,188,18,19,1:26.820,,
2690,754,765,188,19,20,1:27.088,,
2691,754,748,189,22,21,1:27.609,,
2692,754,770,189,23,22,1:29.282,,
2693,755,742,149,1,1,1:31.138,1:30.336,1:29.816
2694,755,683,6,5,2,1:31.235,1:30.013,1:30.028
2695,755,749,6,6,3,1:31.921,1:30.732,1:30.407
2696,755,694,95,11,4,1:31.671,1:30.469,1:30.754
2697,755,741,114,3,5,1:31.263,1:30.203,1:30.933
2698,755,738,95,12,6,1:31.420,1:30.755,1:30.940
2699,755,726,184,8,7,1:31.809,1:30.733,1:31.419
2700,755,721,187,17,8,1:31.545,1:30.865,1:31.542
2701,755,743,114,4,9,1:31.774,1:30.671,1:31.880
2702,755,747,137,9,10,1:31.712,1:30.892,1:33.405
2703,755,727,184,7,11,1:31.470,1:30.944,
2704,755,768,137,10,12,1:32.053,1:31.194,
2705,755,723,149,2,13,1:31.574,1:31.197,
2706,755,707,185,14,14,1:31.742,1:31.227,
2707,755,737,187,16,15,1:31.457,1:31.422,
2708,755,766,186,20,16,1:32.651,1:31.728,
2709,755,758,185,15,17,1:32.901,,
2710,755,765,188,19,18,1:32.936,,
2711,755,769,186,21,19,1:32.992,,
2712,755,763,188,18,20,1:33.658,,
2713,755,748,189,22,21,1:35.239,,
2714,755,771,189,23,22,1:46.505,,
2715,756,742,149,1,1,1:15.816,1:15.124,1:14.648
2716,756,723,149,2,2,1:16.046,1:14.766,1:14.709
2717,756,683,6,5,3,1:16.049,1:14.637,1:14.970
2718,756,749,6,6,4,1:16.359,1:15.245,1:15.442
2719,756,694,95,11,5,1:16.266,1:15.258,1:15.885
2720,756,727,184,7,6,1:16.234,1:15.164,1:15.885
2721,756,726,184,8,7,1:16.174,1:15.068,1:15.976
2722,756,738,95,12,8,1:16.054,1:15.150,1:16.008
2723,756,741,114,3,9,1:16.613,1:15.422,1:16.015
2724,756,737,187,16,10,1:16.322,1:15.468,1:17.144
2725,756,747,137,9,11,1:16.685,1:15.502,
2726,756,743,114,4,12,1:16.195,1:15.801,
2727,756,768,137,10,13,1:17.213,1:15.804,
2728,756,721,187,17,14,1:16.066,1:15.847,
2729,756,758,185,15,15,1:16.627,1:15.928,
2730,756,766,186,20,16,1:17.105,1:16.661,
2731,756,769,186,21,17,1:17.361,,
2732,756,763,188,18,18,1:17.702,,
2733,756,765,188,19,19,1:18.024,,
2734,756,748,189,22,20,1:18.920,,
2735,756,771,189,23,21,1:20.763,,
2736,756,707,185,14,22,,,
2737,757,742,149,1,1,1:14.232,1:13.622,1:13.962
2738,757,747,137,9,2,1:14.305,1:13.728,1:14.082
2739,757,741,114,3,3,1:13.887,1:13.532,1:14.140
2740,757,743,114,4,4,1:14.483,1:14.295,1:14.664
2741,757,694,95,11,5,1:14.766,1:14.312,1:15.804
2742,757,726,184,8,6,1:14.883,1:14.211,1:15.857
2743,757,707,185,14,7,1:15.090,1:13.687,1:16.426
2744,757,768,137,10,8,1:14.888,1:13.909,1:16.636
2745,757,723,149,2,9,1:14.614,1:13.647,1:17.260
2746,757,727,184,7,10,1:14.412,1:14.398,
2747,757,758,185,15,11,1:14.489,1:14.747,
2748,757,766,186,20,12,1:15.314,1:14.969,
2749,757,738,95,12,13,1:15.085,1:14.982,
2750,757,721,187,17,14,1:15.316,1:15.052,
2751,757,737,187,16,15,1:15.324,1:15.137,
2752,757,765,188,19,16,1:15.598,,
2753,757,763,188,18,17,1:15.993,,
2754,757,769,186,21,18,1:16.236,,
2755,757,748,189,22,19,1:17.276,,
2756,757,771,189,23,20,1:17.502,,
2757,757,749,6,6,21,,,
2758,757,683,6,5,22,,,
2759,758,742,149,1,1,1:21.018,1:20.271,1:20.253
2760,758,741,114,3,2,1:21.648,1:20.497,1:20.397
2761,758,683,6,5,3,1:22.096,1:20.659,1:20.574
2762,758,749,6,6,4,1:21.647,1:20.846,1:20.764
2763,758,723,149,2,5,1:22.411,1:20.594,1:20.919
2764,758,694,95,11,6,1:22.965,1:20.929,1:20.943
2765,758,727,184,7,7,1:22.886,1:21.043,1:21.073
2766,758,743,114,4,8,1:22.169,1:20.816,1:21.107
2767,758,737,187,16,9,1:21.670,1:20.629,1:21.329
2768,758,721,187,17,10,1:21.637,1:20.672,1:21.599
2769,758,707,185,14,11,1:22.424,1:21.442,
2770,758,768,137,10,12,1:23.083,1:21.567,
2771,758,766,186,20,13,1:22.685,1:21.699,
2772,758,758,185,15,14,1:22.773,1:21.990,
2773,758,769,186,21,15,1:22.541,1:22.076,
2774,758,763,188,18,16,1:22.860,1:22.207,
2775,758,747,137,9,17,1:23.129,,
2776,758,765,188,19,18,1:23.210,,
2777,758,738,95,12,19,1:23.247,,
2778,758,748,189,22,20,1:26.158,,
2779,758,771,189,23,21,1:26.316,,
2780,758,726,184,8,22,,,
2781,759,742,149,1,1,1:15.350,1:14.726,1:14.942
2782,759,723,149,2,2,1:15.917,1:15.295,1:15.178
2783,759,741,114,3,3,1:15.376,1:15.273,1:15.386
2784,759,726,184,8,4,1:16.455,1:15.506,1:15.968
2785,759,683,6,5,5,1:15.716,1:15.139,1:15.986
2786,759,768,137,10,6,1:16.404,1:15.269,1:16.012
2787,759,743,114,4,7,1:16.251,1:15.253,1:16.228
2788,759,738,95,12,8,1:16.594,1:15.814,1:16.608
2789,759,694,95,11,9,1:16.735,1:15.601,1:16.912
2790,759,749,6,6,10,1:16.259,1:15.555,1:17.209
2791,759,721,187,17,11,1:16.493,1:15.832,
2792,759,758,185,15,12,1:16.585,1:15.833,
2793,759,737,187,16,13,1:15.906,1:15.885,
2794,759,727,184,7,14,1:16.702,1:15.888,
2795,759,766,186,20,15,1:16.581,1:16.116,
2796,759,707,185,14,16,1:16.514,1:16.301,
2797,759,747,137,9,17,1:16.985,,
2798,759,769,186,21,18,1:17.016,,
2799,759,763,188,18,19,1:17.121,,
2800,759,765,188,19,20,1:17.140,,
2801,759,748,189,22,21,1:19.088,,
2802,759,771,189,23,22,1:19.152,,
2803,760,683,6,5,1,1:11.588,1:10.636,1:10.832
2804,760,749,6,6,2,1:11.088,1:11.146,1:11.435
2805,760,723,149,2,3,1:12.287,1:11.200,1:11.920
2806,760,694,95,11,4,1:12.156,1:11.263,1:12.109
2807,760,742,149,1,5,1:12.416,1:11.877,1:12.449
2808,760,721,187,17,6,1:12.114,1:11.724,1:12.479
2809,760,738,95,12,7,1:12.238,1:11.865,1:12.523
2810,760,727,184,7,8,1:11.879,1:11.673,1:12.795
2811,760,741,114,3,9,1:12.777,1:12.135,1:13.174
2812,760,737,187,16,10,1:11.891,1:11.718,1:15.280
2813,760,743,114,4,11,1:12.477,1:12.150,
2814,760,747,137,9,12,1:12.935,1:12.292,
2815,760,769,186,21,13,1:13.167,1:12.792,
2816,760,765,188,19,14,1:12.711,1:12.854,
2817,760,763,188,18,15,1:12.627,1:12.864,
2818,760,758,185,15,16,1:12.773,1:12.925,
2819,760,707,185,14,17,1:13.180,,
2820,760,748,189,22,18,1:13.496,,
2821,760,768,137,10,19,1:13.506,,
2822,760,726,184,8,20,1:13.787,,
2823,760,766,186,20,21,1:14.041,,
2824,760,771,189,23,22,1:16.036,,
2825,761,683,6,5,1,1:15.865,1:15.111,1:15.493
2826,761,749,6,6,2,1:16.277,1:15.679,1:15.510
2827,761,742,149,1,3,1:16.328,1:15.706,1:15.785
2828,761,726,184,8,4,1:15.550,1:15.776,1:16.036
2829,761,727,184,7,5,1:15.949,1:15.625,1:16.091
2830,761,741,114,3,6,1:16.154,1:15.742,1:16.281
2831,761,723,149,2,7,1:16.825,1:15.901,1:16.345
2832,761,733,114,4,8,1:16.679,1:15.902,1:16.632
2833,761,768,137,10,9,1:16.534,1:15.926,1:18.272
2834,761,707,185,14,10,1:16.350,1:15.974,1:18.663
2835,761,747,137,9,11,1:16.531,1:16.129,
2836,761,737,187,16,12,1:16.686,1:16.294,
2837,761,758,185,15,13,1:16.921,1:16.433,
2838,761,694,95,11,14,1:17.022,1:17.027,
2839,761,769,186,21,15,1:17.117,1:17.063,
2840,761,765,188,19,16,1:16.962,1:17.105,
2841,761,766,186,20,17,1:17.164,,
2842,761,721,187,17,18,1:17.304,,
2843,761,738,95,12,19,1:17.495,,
2844,761,763,188,18,20,1:17.589,,
2845,761,771,189,23,21,1:18.637,,
2846,761,748,189,22,22,1:18.845,,
2847,762,741,114,3,1,1:15.214,1:14.410,1:14.070
2848,762,683,6,5,2,1:14.904,1:13.778,1:14.205
2849,762,749,6,6,3,1:14.412,1:14.094,1:14.569
2850,762,738,95,12,4,1:15.869,1:14.378,1:14.862
2851,762,723,149,2,5,1:15.916,1:14.540,1:14.894
2852,762,694,95,11,6,1:15.757,1:14.652,1:14.934
2853,762,742,149,1,7,1:15.518,1:14.746,1:15.282
2854,762,727,184,7,8,1:15.789,1:14.743,1:15.923
2855,762,733,114,4,9,1:15.655,1:15.021,1:15.936
2856,762,707,185,14,10,1:15.836,1:14.826,1:16.326
2857,762,747,137,9,11,1:15.719,1:15.094,
2858,762,758,185,15,12,1:15.816,1:15.141,
2859,762,726,184,8,13,1:15.430,1:15.150,
2860,762,721,187,17,14,1:16.281,1:15.329,
2861,762,768,137,10,15,1:16.183,1:15.380,
2862,762,737,187,16,16,1:16.234,1:15.397,
2863,762,766,186,20,17,1:16.399,,
2864,762,765,188,19,18,1:17.093,,
